track_path,action,confidence,current_title,proposed_title,current_artist,proposed_artist,issue_flags,reason
/home/pio/staging-subset/Ablepsy - Do You Believe In Ghosts! - Another Dimension Music - 2020/01 - Do You Believe In Ghosts!_.flac,keep,1.00,Do You Believe In Ghosts!?,Do You Believe In Ghosts!?,Ablepsy,Ablepsy,,album probe clean; no change needed
